module,type,method,num_args,new_name
winrt.windows.ui.core,TouchHitTestingEventArgs,evaluate_proximity,1,evaluate_proximity_to_polygon
winrt.windows.ui.core,TouchHitTestingEventArgs,evaluate_proximity,1,evaluate_proximity_to_rect
winrt.windows.ui.input,PointerPoint,get_current_point,2,get_current_point_transformed
winrt.windows.ui.input,PointerPoint,get_intermediate_points,2,get_intermediate_points_transformed
winrt.windows.ui.input,RadialControllerMenuItem,create_from_font_glyph,4,create_from_font_glyph_with_uri
winrt.windows.ui.input.inking,InkManager,recognize_async,1,recognize_async2
winrt.windows.ui.input.inking,InkStrokeContainer,save_async,2,save_with_format_async
winrt.windows.ui.input.inking.preview,PalmRejectionDelayZonePreview,create_for_visual,4,create_for_visual_with_viewport_clip
winrt.windows.ui.notifications,BadgeUpdateManager,create_badge_updater_for_application,1,create_badge_updater_for_application_with_id
winrt.windows.ui.notifications,BadgeUpdateManagerForUser,create_badge_updater_for_application,1,create_badge_updater_for_application_with_id
winrt.windows.ui.notifications,BadgeUpdater,start_periodic_update,3,start_periodic_update_at_time
winrt.windows.ui.notifications,TileFlyoutUpdateManager,create_tile_flyout_updater_for_application,1,create_tile_flyout_updater_for_application_with_id
winrt.windows.ui.notifications,TileFlyoutUpdater,start_periodic_update,3,start_periodic_update_at_time
winrt.windows.ui.notifications,TileUpdateManager,create_tile_updater_for_application,1,create_tile_updater_for_application_with_id
winrt.windows.ui.notifications,TileUpdateManagerForUser,create_tile_updater_for_application_for_user,0,create_tile_updater_for_application
winrt.windows.ui.notifications,TileUpdateManagerForUser,create_tile_updater_for_application,1,create_tile_updater_for_application_with_id
winrt.windows.ui.notifications,TileUpdater,start_periodic_update_batch,3,start_periodic_update_batch_at_time
winrt.windows.ui.notifications,TileUpdater,start_periodic_update,3,start_periodic_update_at_time
winrt.windows.ui.notifications,ToastNotificationHistory,clear,1,clear_with_id
winrt.windows.ui.notifications,ToastNotificationHistory,get_history,1,get_history_with_id
winrt.windows.ui.notifications,ToastNotificationHistory,remove_group,2,remove_group_with_id
winrt.windows.ui.notifications,ToastNotificationHistory,remove,2,remove_grouped_tag
winrt.windows.ui.notifications,ToastNotificationHistory,remove,3,remove_grouped_tag_with_id
winrt.windows.ui.notifications,ToastNotificationManager,create_toast_notifier,1,create_toast_notifier_with_id
winrt.windows.ui.notifications,ToastNotificationManagerForUser,create_toast_notifier,1,create_toast_notifier_with_id
winrt.windows.ui.notifications,ToastNotificationManagerForUser,get_toast_collection_manager,1,get_toast_collection_manager_with_app_id
winrt.windows.ui.notifications,ToastNotifier,update,2,update_with_tag
winrt.windows.ui.notifications,ToastNotifier,update,3,update_with_tag_and_group
winrt.windows.ui.popups,PopupMenu,show_for_selection_async,1,show_async_with_rect
winrt.windows.ui.popups,PopupMenu,show_for_selection_async,2,show_async_with_rect_and_placement
winrt.windows.ui.shell,FocusSessionManager,try_start_focus_session,1,try_start_focus_session2
winrt.windows.ui.shell,WindowTabIcon,create_from_font_glyph,3,create_from_font_glyph_with_uri
winrt.windows.ui.startscreen,SecondaryTile,find_all_async,1,find_all_for_application_async
winrt.windows.ui.startscreen,SecondaryTile,request_create_async,1,request_create_async_with_point
winrt.windows.ui.startscreen,SecondaryTile,request_create_for_selection_async,1,request_create_async_with_rect
winrt.windows.ui.startscreen,SecondaryTile,request_create_for_selection_async,2,request_create_async_with_rect_and_placement
winrt.windows.ui.startscreen,SecondaryTile,request_delete_async,1,request_delete_async_with_point
winrt.windows.ui.startscreen,SecondaryTile,request_delete_for_selection_async,1,request_delete_async_with_rect
winrt.windows.ui.startscreen,SecondaryTile,request_delete_for_selection_async,2,request_delete_async_with_rect_and_placement
winrt.windows.ui.uiautomation.core,CoreAutomationRemoteOperationContext,set_operand,3,set_operand2
winrt.windows.ui.viewmanagement,ActivationViewSwitcher,show_as_standalone_async,2,show_as_standalone_with_size_preference_async
winrt.windows.ui.viewmanagement,ApplicationView,try_enter_view_mode_async,2,try_enter_view_mode_with_preferences_async
winrt.windows.ui.viewmanagement,ApplicationViewSwitcher,switch_async,2,switch_from_view_async
winrt.windows.ui.viewmanagement,ApplicationViewSwitcher,switch_async,3,switch_from_view_with_options_async
winrt.windows.ui.viewmanagement,ApplicationViewSwitcher,try_show_as_standalone_async,2,try_show_as_standalone_with_size_preference_async
winrt.windows.ui.viewmanagement,ApplicationViewSwitcher,try_show_as_standalone_async,4,try_show_as_standalone_with_anchor_view_and_size_preference_async
winrt.windows.ui.viewmanagement,ApplicationViewSwitcher,try_show_as_view_mode_async,3,try_show_as_view_mode_with_preferences_async
winrt.windows.ui.viewmanagement,InputPane,get_for_u_i_context,1,get_for_ui_context
winrt.windows.ui.viewmanagement,ProjectionManager,request_start_projecting_async,4,request_start_projecting_with_placement_async
winrt.windows.ui.viewmanagement,ProjectionManager,start_projecting_async,3,start_projecting_with_device_info_async
winrt.windows.ui.viewmanagement,UISettings,u_i_element_color,1,ui_element_color
winrt.windows.ui.viewmanagement.core,CoreFrameworkInputView,get_for_u_i_context,1,get_for_ui_context
winrt.windows.ui.viewmanagement.core,CoreInputView,get_for_u_i_context,1,get_for_ui_context
winrt.windows.ui.viewmanagement.core,CoreInputView,try_show,1,try_show_with_kind
winrt.windows.ui.webui,WebUIView,create_async,1,create_with_uri_async
winrt.windows.ui.windowmanagement,AppWindowPresenter,request_presentation,1,request_presentation_by_kind
winrt.windows.ui.windowmanagement,WindowingEnvironment,find_all,1,find_all_with_kind
winrt.windows.ui.xaml,Application,load_component,3,load_component_with_resource_location
winrt.windows.ui.xaml,DragUI,set_content_from_bitmap_image,2,set_content_from_bitmap_image_with_anchor_point
winrt.windows.ui.xaml,DragUI,set_content_from_software_bitmap,2,set_content_from_software_bitmap_with_anchor_point
winrt.windows.ui.xaml,DragUIOverride,set_content_from_bitmap_image,2,set_content_from_bitmap_image_with_anchor_point
winrt.windows.ui.xaml,DragUIOverride,set_content_from_software_bitmap,2,set_content_from_software_bitmap_with_anchor_point
winrt.windows.ui.xaml,PropertyMetadata,create,1,create_with_default_value
winrt.windows.ui.xaml,PropertyMetadata,create,1,create_with_factory
winrt.windows.ui.xaml,PropertyMetadata,create,2,create_with_default_value_and_callback
winrt.windows.ui.xaml,PropertyMetadata,create,2,create_with_factory_and_callback
winrt.windows.ui.xaml,RectHelper,union,2,union_with_point
winrt.windows.ui.xaml,RectHelper,union,2,union_with_rect
winrt.windows.ui.xaml,UIElement,start_bring_into_view,1,start_bring_into_view_with_options
winrt.windows.ui.xaml.controls,CalendarViewDayItemChangingEventArgs,register_update_callback,2,register_update_callback_with_phase
winrt.windows.ui.xaml.controls,ContainerContentChangingEventArgs,register_update_callback,2,register_update_callback_with_phase
winrt.windows.ui.xaml.controls,ContentDialog,show_async,1,show_async_with_placement
winrt.windows.ui.xaml.controls,DataTemplateSelector,select_template,1,select_template_for_item
winrt.windows.ui.xaml.controls,Frame,set_navigation_state,2,set_navigation_state_with_navigation_control
winrt.windows.ui.xaml.controls,ListViewBase,scroll_into_view,2,scroll_into_view_with_alignment
winrt.windows.ui.xaml.controls,ScrollViewer,change_view,4,change_view_with_optional_animation
winrt.windows.ui.xaml.controls.maps,MapControl,find_map_elements_at_offset,2,find_map_elements_at_offset_with_radius
winrt.windows.ui.xaml.controls.maps,MapControl,get_location_from_offset,2,get_location_from_offset_with_reference_system
winrt.windows.ui.xaml.controls.maps,MapControl,try_get_location_from_offset,2,try_get_location_from_offset_with_reference_system
winrt.windows.ui.xaml.controls.maps,MapControl,try_set_scene_async,2,try_set_scene_with_animation_async
winrt.windows.ui.xaml.controls.maps,MapControl,try_set_view_async,1,try_set_view_with_center_async
winrt.windows.ui.xaml.controls.maps,MapControl,try_set_view_async,2,try_set_view_with_center_and_zoom_async
winrt.windows.ui.xaml.controls.maps,MapControl,try_set_view_async,4,try_set_view_with_center_zoom_heading_and_pitch_async
winrt.windows.ui.xaml.controls.maps,MapControl,try_set_view_async,5,try_set_view_with_center_zoom_heading_pitch_and_animation_async
winrt.windows.ui.xaml.controls.maps,MapModel3D,create_from3_m_f_async,1,create_from_3mf_async
winrt.windows.ui.xaml.controls.maps,MapModel3D,create_from3_m_f_async,2,create_from_3mf_with_shading_option_async
winrt.windows.ui.xaml.controls.maps,MapScene,create_from_bounding_box,3,create_from_bounding_box_with_heading_and_pitch
winrt.windows.ui.xaml.controls.maps,MapScene,create_from_location_and_radius,4,create_from_location_and_radius_with_heading_and_pitch
winrt.windows.ui.xaml.controls.maps,MapScene,create_from_location,3,create_from_location_with_heading_and_pitch
winrt.windows.ui.xaml.controls.maps,MapScene,create_from_locations,3,create_from_locations_with_heading_and_pitch
winrt.windows.ui.xaml.controls.maps,StreetsidePanorama,find_nearby_async,1,find_nearby_with_location_async
winrt.windows.ui.xaml.controls.maps,StreetsidePanorama,find_nearby_async,2,find_nearby_with_location_and_radius_async
winrt.windows.ui.xaml.core.direct,XamlDirect,add_event_handler,4,add_event_handler_handled_events_too
winrt.windows.ui.xaml.core.direct,XamlDirect,get_matrix3_d_property,2,get_matrix_3d_property
winrt.windows.ui.xaml.core.direct,XamlDirect,set_matrix3_d_property,3,set_matrix_3d_property
winrt.windows.ui.xaml.input,FocusManager,find_next_element,2,find_next_element_with_options
winrt.windows.ui.xaml.input,FocusManager,find_next_focusable_element,2,find_next_focusable_element_with_hint
winrt.windows.ui.xaml.input,FocusManager,try_move_focus_async,2,try_move_focus_with_options_async
winrt.windows.ui.xaml.input,FocusManager,try_move_focus,2,try_move_focus_with_options
winrt.windows.ui.xaml.markup,IXamlMetadataProvider,get_xaml_type,1,get_xaml_type_by_full_name
winrt.windows.ui.xaml.media,LoadedImageSurface,start_load_from_stream,2,start_load_from_stream_with_size
winrt.windows.ui.xaml.media,LoadedImageSurface,start_load_from_uri,2,start_load_from_uri_with_size
winrt.windows.ui.xaml.media,VisualTreeHelper,find_elements_in_host_coordinates,2,find_elements_in_host_coordinates_point
winrt.windows.ui.xaml.media,VisualTreeHelper,find_elements_in_host_coordinates,2,find_elements_in_host_coordinates_rect
winrt.windows.ui.xaml.media,VisualTreeHelper,find_elements_in_host_coordinates,3,find_all_elements_in_host_coordinates_point
winrt.windows.ui.xaml.media,VisualTreeHelper,find_elements_in_host_coordinates,3,find_all_elements_in_host_coordinates_rect
winrt.windows.ui.xaml.media.animation,ConnectedAnimation,try_start,2,try_start_with_coordinated_elements
winrt.windows.ui.xaml.media.imaging,RenderTargetBitmap,render_async,3,render_to_size_async
winrt.windows.web.http,HttpClient,get_async,2,get_with_option_async
winrt.windows.web.http,HttpClient,send_request_async,2,send_request_with_option_async
winrt.windows.web.http,HttpClient,try_get_async,2,try_get_async2
winrt.windows.web.http,HttpClient,try_send_request_async,2,try_send_request_async2
winrt.windows.web.http,HttpCookieManager,set_cookie,2,set_cookie_with_third_party
winrt.windows.web.http,HttpMultipartFormDataContent,add,2,add_with_name
winrt.windows.web.http,HttpMultipartFormDataContent,add,3,add_with_name_and_file_name
